17,64.6
17,61.59
17,61.2
17,63.2
17,62.44
17,63.55
18,64.46
18,63.56
18,63.42
18,63.24
18,65.6
18,66.47
19,67.4
19,69.39
19,69.35
19,68.57
19,70.42
19,71.14
20,72.38
20,73.4
20,75.7
20,72.3
20,72.6
20,74.49
21,74.48
21,75.49
21,75.49
21,74.46
21,72.32
22,71.58
22,73.12
22,72.19
22,71.32
22,70.58
22,68.47
23,67.22
23,66.46
23,66.33
23,68.28
23,69.5
24,68.36
24,68.5
24,69.12
24,72.2
24,73.58
24,74.29
25,73.58
25,71.39
25,70.14
25,71.54
25,70.38
25,70.59
26,71.17
26,69.59
26,68.53
26,68.14
26,68.53
27,68.33
27,68.51
27,68.41001
27,67.29
27,66.27
27,67.28
28,68.52
28,68.53
28,69.21
28,67.36
28,66.13
29,68.28
29,71.11
29,72.59
29,73.5
29,73.19
29,73.36
30,73.11
30,71.29
30,69.53
30,69.18
12,248.23
12,248.12
12,248.28
12,248.28
13,248.37
13,247.4
13,246.29
13,244.56
13,245.9
13,245.5
14,245.46
14,246.57
14,245.16
14,245.25
14,244.22
15,244.8
15,245.4
15,247.1
15,246.12
15,247.24
16,246.1
16,246.6
16,247.53
16,249.34
16,249.5
16,249.41
17,249.35
17,248.5
17,249.35
17,249.46
17,249.12
18,250.6
18,249.6
18,248.23
18,249.0
19,245.53
19,246.51
19,248.2
19,250.1
20,249.5
20,251.2
20,252.23
20,252.7
20,252.21
21,253.11
21,252.13
21,252.24
21,252.22
21,251.11
21,252.23
22,252.29
22,252.0
22,250.1
22,250.29
22,250.11
23,250.1
23,250.22
23,249.42
23,246.21
23,244.5
23,243.53
24,244.34
24,245.26
24,243.3
24,242.23
24,242.22
25,242.4
25,242.19
25,242.42
25,244.23
25,245.22
25,246.26
26,246.4
26,247.34
26,249.55
26,251.5
26,251.2
27,251.23
27,250.16
27,250.4
27,249.41
27,248.34
28,247.52
28,246.55
28,245.22
28,247.21
28,249.15
29,247.44
29,245.4
29,244.33
29,244.49
